source,job_id,title,company,city,location_full,country,zip,salary_min,salary_max,salary_period,salary_currency,employment_type,date_posted,valid_through,tags,category,description,requirements,what_we_offer,contact_name,contact_email,url,direct_apply,remote
melodiak,16373,Eladó,Meló-Diák,Pécs,Pécs,HU,,1856,,HOUR,HUF,PART_TIME,,,,"Áruházi, bolti, eladói",Heti min. 2-3 nap,,,,,https://www.melodiak.hu/diakmunkak/elado-16373,,
melodiak,16445,Termelési kisegítő/gépkarbantartó,Meló-Diák,Pécs,Pécs,HU,,2130,,HOUR,HUF,PART_TIME,,,,"Adminisztratív, irodai",Heti 16óra,,,,,https://www.melodiak.hu/diakmunkak/termelesi-kisegitogepkarbantarto-16445,,
melodiak,16468,Pultos,Meló-Diák,Pécs,Pécs,HU,,2000,,HOUR,HUF,PART_TIME,,,,"HR, jog, oktatás",Heti 25-30óra,,,,,https://www.melodiak.hu/diakmunkak/pultos-16468,,
melodiak,16504,Takarító munkalehetőség Balatonalmádiban!,Meló-Diák,Balatonalmádi,Balatonalmádi,HU,,2000,,HOUR,HUF,PART_TIME,,,hosszútávú munkák,"Fizikai, gyári, raktári",Minden héten csütörtökön 8:00-16:00 között,,,,,https://www.melodiak.hu/diakmunkak/takarito-munkalehetoseg-balatonalmadiban-16504,,
melodiak,8486,Dolgozz a Burger King csapatában!,Meló-Diák,Debrecen,Debrecen,HU,,18603720,,HOUR,HUF,PART_TIME,,,délutános munkák; éjszakás munkák,"Vendéglátás, gyorsétterem, idegenforgalom",,,,,,https://www.melodiak.hu/diakmunkak/dolgozz-a-burger-king-csapataban-8486,,
melodiak,16110,"Rugalmas diákmunka lehetőség Veszprémben, kezdj már most!",Meló-Diák,Veszprém,Veszprém,HU,,2200,,HOUR,HUF,PART_TIME,,,18 alatt is végezhető munkák; hosszútávú munkák,"Fizikai, gyári, raktári",,,,,,https://www.melodiak.hu/diakmunkak/rugalmas-diakmunka-lehetoseg-veszpremben-kezdj-mar-most-16110,,
melodiak,16503,Szlovák nyelvű sales diákmunka – home office lehetőség,Meló-Diák,Budapest,Budapest,HU,,3000,,HOUR,HUF,PART_TIME,,,"18 alatt is végezhető munkák; gyakornoki, szakmai munkák","Adminisztratív, irodai",,,,,,https://www.melodiak.hu/diakmunkak/szlovak-nyelvu-sales-diakmunka-home-office-lehetoseg-16503,,
melodiak,16502,Irodai munka a belvárosban!,Meló-Diák,Sopron,Sopron,HU,,2000,,HOUR,HUF,PART_TIME,,,,"Áruházi, bolti, eladói",,,,,,https://www.melodiak.hu/diakmunkak/irodai-munka-a-belvarosban-16502,,
melodiak,16359,Termelési kisegítő,Meló-Diák,Székesfehérvár,Székesfehérvár,HU,,19003059,,HOUR,HUF,PART_TIME,,,nyári munkák; hosszútávú munkák,"Fizikai, gyári, raktári",,,,,,https://www.melodiak.hu/diakmunkak/termelesi-kisegito-16359,,
melodiak,15953,Nyári projektvezető diákmunka területen,Meló-Diák,Siófok,Siófok,HU,,,,,,PART_TIME,,,"gyakornoki, szakmai munkák; nyári munkák","Adminisztratív, irodai",Megbeszélés szerint heti 40 órában,,,,,https://www.melodiak.hu/diakmunkak/nyari-projektvezeto-diakmunka-teruleten-15953,,
melodiak,16501,FESZTIVÁLOS DIÁKMUNKA - PULTOS,Meló-Diák,Szeged,Szeged,HU,,2100,,HOUR,HUF,PART_TIME,,,éjszakás munkák; nyári munkák,"Fizikai, gyári, raktári",Június 10–14.,,,,,https://www.melodiak.hu/diakmunkak/fesztivalos-diakmunka-pultos-16501,,
melodiak,16203,Húsipari kisegítő diákmunka,Meló-Diák,Tamási,Tamási,HU,,185624128,,HOUR,HUF,PART_TIME,,,délutános munkák; éjszakás munkák,"Fizikai, gyári, raktári",,,,,,https://www.melodiak.hu/diakmunkak/husipari-kisegito-diakmunka-16203,,
melodiak,16192,Optikai kisegítő Dunaföldváron,Meló-Diák,Dunaföldvár,Dunaföldvár,HU,,1900,,HOUR,HUF,PART_TIME,,,délutános munkák; hétvégi munkák,"Áruházi, bolti, eladói",,,,,,https://www.melodiak.hu/diakmunkak/optikai-kisegito-dunafoldvaron-16192,,
melodiak,14601,Könyvpakolás Baján!,Meló-Diák,Baja,Baja,HU,,1900,,HOUR,HUF,PART_TIME,,,18 alatt is végezhető munkák; alkalmi munkák,"Fizikai, gyári, raktári",,,,,,https://www.melodiak.hu/diakmunkak/konyvpakolas-bajan-14601,,
melodiak,12262,Hostess lehetőség Kalocsán!,Meló-Diák,Kalocsa,Kalocsa,HU,,2054,,HOUR,HUF,PART_TIME,,,,"Fizikai, gyári, raktári",,,,,,https://www.melodiak.hu/diakmunkak/hostess-lehetoseg-kalocsan-12262,,
melodiak,10677,Gyorséttermi munkalehetőség Baján,Meló-Diák,Baja,Baja,HU,,18752625,,HOUR,HUF,PART_TIME,,,,"Vendéglátás, gyorsétterem, idegenforgalom",,,,,,https://www.melodiak.hu/diakmunkak/gyorsettermi-munkalehetoseg-bajan-10677,,
